Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools	CBM2	AA10	uniprot	Domains
A0AAU4R9X2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(50-239)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	265-354	50-239	A0AAU4R9X2	AA10+CBM2
A0AAU4SBI0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-356)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-356	52-241	A0AAU4SBI0	AA10+CBM2
A0AAU4SF96|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	265-354	35-225	A0AAU4SF96	AA10+CBM2
A0AAU4SS27|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(47-236)+CBM2(262-351)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-47)	3	262-351	47-236	A0AAU4SS27	AA10+CBM2
A0AAU4TSV8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAU4TSV8	AA10+CBM2
A0AAU4UIB6|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(53-242)+CBM2(269-358)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	269-358	53-242	A0AAU4UIB6	AA10+CBM2
A0AAU4XX92|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-345)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-345	42-231	A0AAU4XX92	AA10+CBM2
A0AAU4ZWB9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-356)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-356	52-241	A0AAU4ZWB9	AA10+CBM2
A0AAU5AMB9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-356)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-356	52-241	A0AAU5AMB9	AA10+CBM2
A0AAU5CVZ7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(264-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	264-353	35-225	A0AAU5CVZ7	AA10+CBM2
A0AAU5GWF1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(38-227)+CBM2(255-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-38)	3	255-350	38-227	A0AAU5GWF1	AA10+CBM2
A0AAU5HLK5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-357)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-357	52-241	A0AAU5HLK5	AA10+CBM2
A0AAU5IAJ3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-356)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-356	52-241	A0AAU5IAJ3	AA10+CBM2
A0AAU5JAZ3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(262-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	262-352	35-225	A0AAU5JAZ3	AA10+CBM2
A0AAU5N2M0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(271-360)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	271-360	35-225	A0AAU5N2M0	AA10+CBM2
A0AAU5NM37|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAU5NM37	AA10+CBM2
A0AAU5NX62|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-356)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-356	52-241	A0AAU5NX62	AA10+CBM2
A0AAU5RA77|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(281-376)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	281-376	35-225	A0AAU5RA77	AA10+CBM2
A0AAU5RN80|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(269-360)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-41)	3	269-360	52-241	A0AAU5RN80	AA10+CBM2
A0AAU5TSS7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(50-239)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-50)	3	265-354	50-239	A0AAU5TSS7	AA10+CBM2
A0AAU5VD50|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(74-263)+CBM2(289-378)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	289-378	74-263	A0AAU5VD50	AA10+CBM2
A0AAU5XV06|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-220)+CBM2(255-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	255-350	32-220	A0AAU5XV06	AA10+CBM2
A0AAU5YSA0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(23-212)+CBM2(238-327)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-23)	3	238-327	23-212	A0AAU5YSA0	AA10+CBM2
A0AAU6BWK9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(48-237)+CBM2(263-352)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	263-352	48-237	A0AAU6BWK9	AA10+CBM2
A0AAU6CEB1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(37-227)+CBM2(291-382)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-37)	3	291-382	37-227	A0AAU6CEB1	AA10+CBM2
A0AAU6E611|unreviewed|CBM2	1.14.99.54|1.14.99.53	CBM2(85-173)	CBM2_e70	N	Y(1-38)	2	85-173		A0AAU6E611	CBM2
A0AAU6FWG6|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(263-351)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	263-351	35-225	A0AAU6FWG6	AA10+CBM2
A0AAU6H9X1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	265-354	35-225	A0AAU6H9X1	AA10+CBM2
A0AAU6JI34|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(53-242)+CBM2(269-358)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	269-358	53-242	A0AAU6JI34	AA10+CBM2
A0AAU7R8U4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-224)+CBM2(280-375)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	280-375	35-224	A0AAU7R8U4	AA10+CBM2
A0AAU8HIM5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-222)+CBM2(287-381)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	287-381	33-222	A0AAU8HIM5	AA10+CBM2
A0AAW4JUM9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-224)+CBM2(281-376)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-25)	3	281-376	35-224	A0AAW4JUM9	AA10+CBM2
A0AAW8FAY7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAW8FAY7	AA10+CBM2
A0AB33EJU3|unreviewed|Chitin-binding	1.14.99.54|1.14.99.53	AA10(27-211)+CBM2(245-334)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-27)	3	245-334	27-211	A0AB33EJU3	AA10+CBM2
A0AB33F1R2|unreviewed|Chitin-binding	1.14.99.54|1.14.99.53	AA10(33-222)+CBM2(277-372)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-23)	3	277-372	33-222	A0AB33F1R2	AA10+CBM2
A0AB33KJA5|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(263-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	263-352	35-225	A0AB33KJA5	AA10+CBM2
A0AB37PM11|unreviewed|Chitin-binding	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(262-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	262-352	34-224	A0AB37PM11	AA10+CBM2
A0AB39LYB9|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(261-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	261-350	34-224	A0AB39LYB9	AA10+CBM2
A0AB39MQJ0|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(23-212)+CBM2(238-327)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-23)	3	238-327	23-212	A0AB39MQJ0	AA10+CBM2
A0AB39N6R2|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(54-243)+CBM2(269-359)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	269-359	54-243	A0AB39N6R2	AA10+CBM2
A0AB39NVE3|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(261-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	261-350	34-224	A0AB39NVE3	AA10+CBM2
A0AB39P4G1|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(46-235)+CBM2(261-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-45)	3	261-350	46-235	A0AB39P4G1	AA10+CBM2
A0AB39Q551|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-357)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-357	52-241	A0AB39Q551	AA10+CBM2
A0AB39R5X1|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(51-240)+CBM2(266-355)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-51)	3	266-355	51-240	A0AB39R5X1	AA10+CBM2
A0AB39SK94|unreviewed|Lytic	1.14.99.54|1.14.99.53	AA10(53-242)+CBM2(268-357)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	268-357	53-242	A0AB39SK94	AA10+CBM2
A3KKC4|reviewed|Lytic	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(265-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	265-353	35-225	A3KKC4	AA10+CBM2
A4X9B3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-224)+CBM2(263-358)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-21)	3	263-358	35-224	A4X9B3	AA10+CBM2
A8LVV7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-223)+CBM2(261-356)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	261-356	34-223	A8LVV7	AA10+CBM2
B1VNK5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(261-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	261-349	35-225	B1VNK5	AA10+CBM2
B5HTC9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	B5HTC9	AA10+CBM2
C4RK97|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(25-214)+CBM2(261-355)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-25)	3	261-355	25-214	C4RK97	AA10+CBM2
C9YVY4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-45)	3	260-349	45-234	C9YVY4	AA10+CBM2
D2BFT4|unreviewed|CBM2	-	CBM2(77-168)	CBM2_e10	N	N	2	77-168		D2BFT4	CBM2
D6KFY7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(280-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	280-346	34-224	D6KFY7	AA10+CBM2
D7C6F5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(43-234)+CBM2(263-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-43)	3	263-352	43-234	D7C6F5	AA10+CBM2
D9W865|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(48-239)+CBM2(270-359)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-48)	3	270-359	48-239	D9W865	AA10+CBM2
D9X0J0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(49-238)+CBM2(264-350)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	264-350	49-238	D9X0J0	AA10+CBM2
D9XZX4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(50-239)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	265-354	50-239	D9XZX4	AA10+CBM2
E4N0M0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(268-358)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	268-358	33-223	E4N0M0	AA10+CBM2
F3NP70|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(54-243)+CBM2(280-369)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-54)	3	280-369	54-243	F3NP70	AA10+CBM2
G2NNR3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(263-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	263-353	34-224	G2NNR3	AA10+CBM2
G2NYJ7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(48-239)+CBM2(272-361)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-21)	3	272-361	48-239	G2NYJ7	AA10+CBM2
G8S216|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(28-221)+CBM2(260-356)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-28)	3	260-356	28-221	G8S216	AA10+CBM2
I0HBF4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(78-271)+CBM2(333-426)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	333-426	78-271	I0HBF4	AA10+CBM2
I0L866|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-221)+CBM2(286-381)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	286-381	33-221	I0L866	AA10+CBM2
I7C7V8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(258-348)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	258-348	34-224	I7C7V8	AA10+CBM2
K4QTJ1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(264-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	264-353	35-225	K4QTJ1	AA10+CBM2
K4R0I1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(55-244)+CBM2(270-359)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	270-359	55-244	K4R0I1	AA10+CBM2
L1KKL0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(2-103)+CBM2(129-218)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	129-218	2-103	L1KKL0	AA10+CBM2
L7FJ31|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(55-244)+CBM2(271-360)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	271-360	55-244	L7FJ31	AA10+CBM2
L8PMS0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(37-226)+CBM2(252-341)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-37)	3	252-341	37-226	L8PMS0	AA10+CBM2
N0CGA7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(267-361)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	267-361	35-225	N0CGA7	AA10+CBM2
Q82KV8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(79-268)+CBM2(294-388)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	294-388	79-268	Q82KV8	AA10+CBM2
Q9RJY2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(265-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	265-353	35-225	Q9RJY2	AA10+CBM2
Q9X5K8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(259-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	259-349	34-224	Q9X5K8	AA10+CBM2
R1FHR7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(19-207)+CBM2(264-358)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-19)	3	264-358	19-207	R1FHR7	AA10+CBM2
S4MR93|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(40-229)+CBM2(255-344)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-40)	3	255-344	40-229	S4MR93	AA10+CBM2
U5W274|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(29-222)+CBM2(277-368)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-28)	3	277-368	29-222	U5W274	AA10+CBM2
W2F2E1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-215)+CBM2(262-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-29)	3	262-354	32-215	W2F2E1	AA10+CBM2
W7SRZ3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(27-215)+CBM2(243-336)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-27)	3	243-336	27-215	W7SRZ3	AA10+CBM2
